phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy
1516191093591,1.3642476,2.3260937,6.4717283,26.7,37.2,53,76,58,54,7,7,5,3,0,0,1,1,0,0,0,0,265,-3.183587,55.9446611,138.10000610351563,19.291
1516191113053,1.5504526,2.6035857,7.4261026,26.7,37.2,62,90,58,52,17,8,2,3,2,0,0,0,1,0,0,0,295,-3.1835502,55.9446833,138.10000610351563,20.0
1516191133164,1.5882769,2.7334511,5.9946527,26.800001,37.2,60,85,66,50,12,7,8,4,0,0,0,1,0,0,0,0,293,-3.1835694,55.9446605,138.10000610351563,19.675
1516191153279,1.2861178,2.515982,9.108756,26.800001,37.3,51,65,58,54,14,14,8,6,4,0,1,0,1,0,0,0,276,-3.1835702,55.9446683,138.10000610351563,19.704
1516191173387,1.4323395,2.6988358,5.7833343,26.800001,37.3,51,74,67,46,14,14,13,0,4,1,1,0,0,0,0,0,285,-3.1835502,55.9446833,144.6999969482422,20.0
1516191193499,1.335582,2.4719296,4.873385,26.800001,37.3,45,75,57,49,14,11,12,1,1,1,1,0,0,0,0,0,267,-3.1835681,55.9446693,138.10000610351563,19.764
1516191213610,1.6591184,2.85948,7.7883625,26.800001,37.3,54,90,73,51,12,13,6,2,0,1,1,1,0,0,0,0,304,-3.1835684,55.9446691,138.10000610351563,19.821
1516191234369,1.5728244,2.73499,7.5253916,26.800001,37.3,55,83,71,50,10,11,8,1,2,0,0,0,1,0,0,0,292,-3.1835685,55.9446687,138.10000610351563,19.669
1516191255124,1.6379668,2.7885323,11.308593,26.800001,37.3,33,90,74,50,9,7,5,0,1,2,2,0,1,0,0,0,274,-3.1835733,55.9446692,144.6999969482422,19.355
1516191274667,1.6441377,2.7957828,3.8008819,26.800001,37.3,50,107,67,32,12,13,12,1,0,1,0,0,0,0,0,0,295,-3.1835703,55.9446683,138.10000610351563,19.697
1516191294058,1.6983736,2.8723776,6.0720243,26.800001,37.3,54,103,67,50,8,6,8,3,1,2,1,0,0,0,0,0,303,-3.1835857,55.944659,144.6999969482422,19.806
