,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,label
93,1518740015338,4.874114,7.4651274999999995,11.255544,33.4,42.9,178,58,62,38,14,13,3,0,0,2,0,0,0,0,0,0,368,-3.183557,55.944691799999994,138.10000610351565,20.86,9,0,3
94,1518740024420,4.891532,7.521006599999999,8.019607,33.4,42.9,208,48,57,28,19,19,5,0,0,0,0,0,0,0,0,0,384,-3.183555,55.9446919,138.10000610351565,20.87,9,0,3
95,1518740033506,5.103356400000001,7.5046669999999995,7.8604937,33.4,42.9,190,78,56,39,14,10,4,0,0,0,0,0,0,0,0,0,391,-3.1835553,55.9446924,138.10000610351565,20.927,9,0,3
96,1518740041933,5.00113,7.6163383,10.320453,33.600002,43.600002,183,60,62,47,12,10,3,0,1,1,0,0,0,0,0,0,379,-3.1835571,55.9446916,138.10000610351565,20.89,9,0,3
97,1518740051019,5.2363014,7.790692999999999,8.634869,33.600002,43.600002,206,63,53,42,7,11,5,2,0,0,0,0,0,0,0,0,389,-3.1835720000000003,55.9446956,138.10000610351565,20.903000000000002,9,0,3
98,1518740060101,5.0962048,7.426466499999999,7.9274163,33.600002,43.600002,210,65,53,40,13,9,3,1,0,0,0,0,0,0,0,0,394,-3.1835557999999997,55.9446916,138.10000610351565,20.943,9,0,3
99,1518740068535,5.042097599999999,7.695278,8.331813,33.600002,43.600002,179,67,54,33,17,15,4,1,0,0,0,0,0,0,0,0,370,-3.1835554,55.9446919,138.10000610351565,20.955,9,0,3
100,1518740076968,4.548998,6.793164699999999,7.171041000000001,33.600002,43.600002,156,52,44,37,7,9,4,0,0,0,0,0,0,0,0,0,309,-3.1835563,55.9446925,138.10000610351565,20.818,9,0,3
101,1518740086052,5.0173717,7.911801,10.677297,33.600002,43.600002,206,58,51,39,15,10,8,4,2,0,0,0,0,0,0,0,393,-3.1835587000000003,55.9446921,138.10000610351565,20.926,9,0,3
102,1518740095134,5.0101510000000005,7.6417747,8.31973,33.600002,43.600002,182,71,59,36,17,18,1,2,0,0,0,0,0,0,0,0,386,-3.1835597,55.944691299999995,138.10000610351565,20.951999999999998,9,0,3
103,1518740104214,5.256133999999999,7.5784583,8.091019000000001,33.600002,43.600002,214,57,51,38,12,7,3,1,0,0,0,0,0,0,0,0,383,-3.1835364,55.9446925,144.5,20.804000000000002,9,0,3
104,1518740112652,5.6430225,8.478328,9.967125999999999,33.600002,43.600002,219,65,54,40,24,9,3,2,1,0,0,0,0,0,0,0,417,-3.183544,55.9446995,138.10000610351565,20.866999999999997,9,0,3
105,1518740121733,5.253503,8.767394,10.802679,33.8,44.2,197,56,55,46,11,25,11,2,1,0,0,0,0,0,0,0,404,-3.1835701000000003,55.9446949,138.10000610351565,20.789,9,0,3
106,1518740130167,5.455288400000001,8.124141,10.618224,33.8,44.2,229,73,44,35,17,16,4,0,3,0,0,0,0,0,0,0,421,-3.1835591,55.9446919,138.10000610351565,20.928,9,0,3
107,1518740139897,4.9811735,7.3643656,7.8507853,33.8,44.2,195,75,47,30,15,13,6,0,0,0,0,0,0,0,0,0,381,-3.1835193999999998,55.9446723,138.10000610351565,20.991999999999997,8,0,3
108,1518740148332,5.0725274,7.750539,8.237739,33.8,44.2,203,59,62,34,12,20,5,0,0,0,0,0,0,0,0,0,395,-3.1835734,55.9446962,138.10000610351565,20.863000000000003,8,0,3
109,1518740156766,5.2714925,7.769710000000001,9.519063000000001,33.8,44.2,204,70,52,32,7,17,3,0,2,0,0,0,0,0,0,0,387,-3.1835058999999997,55.94469300000001,138.10000610351565,21.033,6,0,3
110,1518740165853,4.8568344,7.1902384999999995,8.015444,33.8,44.2,193,70,50,37,11,14,1,3,0,0,0,0,0,0,0,0,379,-3.1835567000000005,55.9446921,138.10000610351565,20.933000000000003,0,0,3
111,1518740175580,5.417826,8.715227,10.374145500000001,33.8,44.2,185,74,64,39,14,20,10,1,1,0,0,0,0,0,0,0,408,-3.1835720000000003,55.944695900000006,138.10000610351565,20.829,0,0,3
